id,type,a,b,c,d,e
2587,axial,4,0,2,4,2
2588,axial,1,0,5,4,2
2589,axial,-2,1,0,0,-1
2590,axial,1,0,5,2,2
2591,axial,7,6,8,1,1
2592,axial,0,0,-,-,-
2593,axial,1,2,3,-1,-
2594,axial,0,8,8,-,-
2595,axial,9,7,5,2,4
2596,axial,2,7,1,-1,-
2597,axial,1,7,8,-1,1
2598,axial,1,0,2,-1,2
2599,axial,0,-2,-2,-,-
2600,axial,3,0,2,-1,-
2601,axial,5,1,5,-2,-
2602,axial,7,5,-1,9,-
2603,axial,5,4,-2,-1,-
2604,axial,2,-2,0,3,1
2605,axial,5,6,3,1,-
2606,axial,1,8,5,-1,-
2607,axial,1,0,1,-1,-
2608,axial,1,4,3,0,2
2609,axial,1,0,5,1,1
2610,axial,0,8,0,0,0
2611,axial,2,4,4,-1,-
2612,axial,1,8,4,-1,-
2613,axial,2,8,6,2,2
2614,axial,-2,8,2,1,0
2615,axial,2,7,5,-1,-
2616,axial,1,0,0,1,2
2617,axial,6,8,-,-,-
2618,axial,0,0,-,-,-
2619,axial,3,3,3,-1,-
2620,axial,1,2,4,1,1
2621,axial,4,7,4,-2,-
2622,axial,6,4,9,1,1
2623,axial,2,4,2,8,-
2624,axial,2,3,3,-2,2
2625,axial,7,5,3,-1,8
2626,axial,1,1,2,-1,-
2627,axial,4,4,4,-2,1
2628,axial,4,2,2,0,1
2629,axial,-2,1,0,-1,1
2630,axial,8,2,4,5,-2
2631,axial,2,4,4,-1,8
2632,axial,1,8,0,3,2
2633,axial,3,1,1,-2,2
2634,axial,5,6,4,1,-
2635,axial,8,0,9,-,-
2636,axial,3,4,0,3,2
2637,axial,3,9,2,-1,-
2638,axial,3,3,-1,-1,-
2639,axial,1,2,7,2,2
2640,axial,1,6,-1,1,-
2641,axial,1,6,3,-1,-
2642,axial,5,9,0,4,1
2643,axial,0,0,-,-,-
2644,axial,1,1,-2,9,-
2645,axial,8,2,2,0,-1
2646,smd,-,-,-,-,-
2647,axial,1,2,1,1,1
2648,axial,1,0,0,-,-
2649,axial,0,8,0,-,-
2650,axial,2,7,0,1,1
2651,axial,3,5,7,0,2
2652,axial,2,2,1,-2,-
2653,axial,4,7,2,4,-
2654,smd,-,-,-,-,-
2655,axial,5,6,5,-1,-
2656,axial,5,1,0,1,1
2657,axial,0,0,-,-,-
2658,axial,6,8,3,-1,-
2659,axial,8,2,2,-2,-2
2660,axial,4,0,2,4,2
2661,axial,1,6,-2,3,2
2662,axial,5,6,3,-2,-
2663,axial,8,5,1,5,-1
2664,axial,0,0,0,8,-
2665,axial,6,0,4,2,2
2666,axial,4,6,4,1,2
2667,axial,1,1,1,1,-
2668,axial,1,2,4,-1,2
2669,axial,3,6,6,-2,2
2670,axial,3,8,3,3,1
2671,axial,1,1,1,1,1
2672,axial,1,0,0,-2,2
2673,axial,2,7,0,-1,1
2674,axial,7,6,8,1,2
2675,axial,1,6,0,-1,1
2676,axial,3,9,1,-1,-
2677,axial,5,6,2,1,2
2678,axial,1,5,0,4,2
2679,axial,2,2,0,3,4
2680,axial,1,1,1,-,-
2681,axial,2,8,0,-1,2
2682,axial,0,6,8,5,-2
2683,axial,2,3,2,4,2
2684,axial,3,-2,3,1,1
2685,axial,7,5,5,-1,-
2686,axial,1,6,6,-2,1
2687,axial,3,3,-2,-1,-
2688,axial,5,1,4,9,-
2689,axial,5,1,4,-2,-
2690,axial,0,2,2,-2,2
2691,axial,1,0,-1,-1,-
2692,axial,0,0,8,0,0
2693,axial,1,3,0,4,2
2694,axial,1,0,1,-,-
2695,axial,-2,3,1,3,2
2696,smd,-,-,-,-,-
2697,smd,-,-,-,-,-
2698,axial,4,-2,7,2,2
2699,axial,7,3,2,-1,2
2700,axial,2,4,4,-1,-
2701,axial,-2,1,5,-1,-
2702,axial,3,4,4,-2,2
2703,axial,1,0,5,-2,-
2704,axial,8,0,6,3,1
2705,axial,2,6,7,-1,1
2706,axial,3,5,5,-2,2
2707,axial,3,9,3,-2,-
2708,axial,2,0,0,4,2
2709,smd,-,-,-,-,-
2710,axial,8,-2,8,8,-
2711,axial,2,4,1,9,-
2712,axial,0,0,1,0,8
2713,axial,8,1,5,5,-1
2714,axial,6,3,4,2,2
2715,axial,6,8,0,-1,-
2716,axial,9,3,1,4,1
2717,axial,2,4,-1,9,-
2718,axial,1,6,6,-2,1
2719,axial,8,-2,-2,2,2
2720,axial,2,2,0,-2,-
2721,axial,0,0,0,0,-
2722,axial,2,4,3,-2,-
2723,axial,1,8,1,-2,-
2724,axial,1,4,4,-2,1
2725,axial,1,6,2,1,1
2726,axial,0,5,5,-2,1
2727,axial,1,1,1,1,1
2728,axial,2,8,7,4,1
2729,axial,2,7,4,-2,-
2730,axial,2,4,2,-2,-
2731,axial,3,0,0,8,8
2732,axial,9,9,-2,-2,-
2733,axial,0,0,8,8,8
2734,axial,1,1,1,1,0
2735,axial,1,3,7,0,1
2736,axial,2,9,4,0,1
2737,axial,5,5,-2,-1,0
2738,axial,4,7,0,1,1
2739,axial,1,6,0,1,1
2740,axial,8,0,0,-,-
2741,axial,6,8,1,4,2
2742,axial,1,1,0,-1,2
2743,axial,5,6,1,8,-
2744,axial,0,0,-,-,-
2745,axial,1,1,6,4,1
2746,axial,3,6,5,0,2
2747,axial,9,1,1,-1,-
2748,axial,5,5,-2,-2,-
2749,axial,5,9,0,3,1
2750,axial,2,4,3,4,1
2751,axial,8,-2,-2,8,-2
2752,axial,5,6,0,-1,-
2753,axial,0,0,0,0,0
2754,smd,-,-,-,-,-
2755,axial,8,-1,5,6,3
2756,smd,-,-,-,-,-
2757,axial,2,1,5,0,1
2758,axial,-2,-2,-2,-,-
2759,axial,1,-2,2,3,2
2760,axial,2,0,-1,-2,-
2761,axial,2,7,0,-1,-
2762,axial,0,0,8,8,-
2763,axial,-2,2,5,4,2
2764,axial,1,4,4,8,8
2765,axial,1,0,1,1,-
2766,axial,1,1,1,-,-
2767,axial,4,5,-2,-2,-
2768,axial,1,6,6,-2,2
2769,axial,1,8,0,-1,1
2770,axial,5,6,4,-1,-
2771,axial,6,0,-,-,-
2772,axial,2,2,0,1,1
2773,axial,8,8,-,-,-
2774,axial,1,7,7,-2,2
2775,axial,8,1,5,1,9
2776,axial,9,8,-,-,-
2777,axial,9,1,1,-2,1
2778,axial,8,8,8,8,-
2779,axial,-2,1,0,-1,-2
2780,axial,0,0,6,6,0
2781,axial,0,0,0,-,-
2782,axial,0,6,0,2,-
2783,axial,1,5,4,2,1
2784,axial,3,9,2,-1,2
2785,axial,9,0,9,4,1
2786,axial,1,2,0,-1,-
2787,axial,8,0,9,-,-
2788,axial,2,2,-1,-1,-
2789,axial,8,-2,-1,-,-
2790,axial,2,1,0,1,2
2791,axial,7,6,8,-1,2
2792,axial,0,0,0,-,-
2793,axial,1,-2,8,9,2
2794,axial,1,-2,0,-1,-
2795,axial,1,1,0,4,1
2796,axial,9,9,-2,-2,-
2797,axial,4,7,0,-1,-
2798,axial,6,0,4,-1,1
2799,axial,1,3,2,-1,-
2800,smd,-,-,-,-,-
2801,smd,-,-,-,-,-
2802,axial,-2,0,9,4,1
2803,axial,0,1,-,-,-
2804,axial,0,1,1,-2,2
2805,axial,0,8,-,-,-
2806,axial,2,4,9,1,1
2807,axial,0,3,3,-2,2
2808,smd,-,-,-,-,-
2809,smd,-,-,-,-,-
2810,axial,3,6,0,0,1
2811,axial,6,1,-2,0,2
2812,axial,5,1,1,-2,-
2813,axial,9,5,9,1,1
2814,smd,-,-,-,-,-
2815,axial,1,2,1,4,1
2816,axial,6,3,4,3,1
2817,axial,1,8,0,2,2
2818,axial,1,3,-2,-2,-
2819,axial,2,0,-1,8,-
2820,axial,3,2,4,4,1
2821,axial,1,1,1,1,8
2822,axial,3,3,1,-2,-
2823,axial,7,8,4,1,-
2824,axial,1,6,0,4,1
2825,axial,0,2,2,-2,1
2826,axial,4,0,2,-1,2
2827,axial,1,6,-1,-2,-
2828,axial,2,4,-1,-2,-
2829,axial,3,3,3,-1,-
2830,axial,1,1,-,-,-
2831,axial,3,6,2,-1,-
2832,axial,9,1,3,-1,-
2833,smd,-,-,-,-,-
2834,axial,5,6,4,8,-
2835,axial,0,5,5,-2,2
2836,axial,8,2,7,-1,4
2837,axial,8,1,0,5,8
2838,axial,8,-2,-2,8,-
2839,axial,9,5,9,3,1
2840,axial,4,1,2,4,2
2841,axial,1,8,-2,-,-
2842,axial,0,8,0,0,-
2843,axial,3,3,-2,-2,-
2844,axial,1,4,7,4,1
2845,axial,8,-2,-,-,-
2846,axial,0,8,-,-,-
2847,axial,1,3,1,-,-
2848,axial,0,8,-,-,-
2849,axial,3,6,-1,-1,-
2850,axial,3,3,-2,-2,-
2851,axial,4,3,2,-1,1
2852,axial,3,3,-2,-2,-
2853,axial,2,8,8,-2,3
2854,axial,0,8,8,-,-
2855,axial,5,7,6,1,2
2856,axial,1,1,-,-,-
2857,axial,5,1,1,-1,-
2858,axial,3,9,0,3,2
2859,axial,0,0,8,0,0
2860,smd,-,-,-,-,-
2861,axial,2,3,2,2,1
2862,axial,5,7,6,3,2
2863,axial,1,7,3,4,1
2864,axial,1,-2,7,1,2
2865,axial,1,0,2,2,1
2866,axial,1,1,1,1,1
2867,axial,6,8,1,0,1
2868,axial,7,5,4,9,-
2869,axial,8,8,-2,8,-
2870,axial,8,8,-,-,-
2871,axial,1,7,7,8,1
2872,axial,1,3,3,-1,1
2873,smd,-,-,-,-,-
2874,axial,9,5,9,4,1
2875,axial,2,7,5,-1,-
2876,axial,5,5,-2,-1,-
2877,axial,1,6,3,8,-
2878,axial,2,2,2,-2,2
2879,axial,2,3,7,3,1
2880,axial,0,5,1,4,-1
2881,axial,2,2,5,4,-
2882,axial,5,6,0,4,2
2883,axial,2,0,5,0,2
2884,axial,0,0,0,0,-
2885,axial,1,0,4,-2,-
2886,axial,3,9,1,8,-
2887,axial,4,7,0,3,1
2888,axial,1,1,-2,-2,-
2889,axial,2,2,5,-1,-
2890,axial,-2,1,1,-,-
2891,axial,-2,-2,-,-,-
2892,axial,5,7,6,0,2
2893,axial,1,1,-2,2,2
2894,axial,1,8,3,-2,-
2895,axial,3,9,2,8,-
2896,axial,8,1,1,2,9
2897,axial,6,8,0,-1,-
2898,axial,2,0,2,8,-
2899,axial,1,8,1,-1,-
2900,axial,4,7,0,2,1
2901,axial,1,1,1,1,-
2902,axial,1,2,1,4,2
2903,axial,5,6,5,8,-
2904,axial,0,-2,-,-,-
2905,axial,0,0,0,0,8
2906,axial,5,1,1,1,1
2907,smd,-,-,-,-,-
2908,axial,4,4,3,1,-
2909,axial,3,5,4,2,2
2910,axial,8,8,7,3,2
2911,axial,2,2,6,-1,1
2912,axial,7,5,3,-1,-
2913,axial,5,1,4,-2,-
2914,axial,1,8,-,-,-
2915,axial,4,3,1,8,-
2916,axial,4,7,3,-1,-
2917,axial,1,8,0,2,2
2918,axial,0,8,8,9,1
2919,axial,6,8,0,-1,2
2920,axial,0,0,0,0,-
2921,axial,-2,1,1,3,-2
2922,axial,6,8,6,-,-
2923,axial,6,6,6,-2,1
2924,axial,2,4,0,-2,-
2925,axial,4,7,5,2,2
2926,axial,1,0,5,1,1
2927,axial,4,4,2,3,1
2928,axial,2,7,2,-2,-
2929,axial,9,8,9,2,-
2930,axial,1,0,5,2,2
2931,axial,1,-2,2,4,1
2932,axial,1,2,2,-2,2
2933,axial,8,1,1,-2,-2
2934,axial,7,2,1,1,-
2935,axial,7,4,-2,2,2
2936,axial,1,3,4,-1,-
2937,axial,0,8,8,-2,1
2938,axial,5,8,5,-,-
2939,smd,-,-,-,-,-
2940,axial,3,2,4,2,2
2941,smd,-,-,-,-,-
2942,axial,4,3,4,8,-
2943,axial,2,8,0,1,1
2944,axial,3,3,-2,-1,-
2945,axial,8,6,6,-,-
2946,axial,1,-2,6,-1,1
2947,smd,-,-,-,-,-
2948,axial,1,7,8,0,2
2949,axial,4,5,4,2,-
2950,axial,7,-2,7,4,1
2951,axial,6,8,4,-2,-
2952,axial,3,0,9,1,2
2953,axial,1,6,0,3,2
2954,axial,8,8,8,6,-
2955,axial,1,1,1,-,-
2956,axial,2,4,2,9,-
2957,axial,1,7,4,3,1
2958,axial,2,7,4,1,2
2959,axial,1,9,6,2,1
2960,axial,6,6,6,8,6
2961,axial,0,0,0,-,-
2962,axial,2,7,3,-1,-
2963,axial,6,6,6,6,6
2964,axial,4,4,-2,9,-
2965,axial,1,1,5,-2,-
2966,axial,-2,1,8,-,-
2967,axial,1,1,1,-,-
2968,axial,1,3,2,-1,-
2969,axial,8,8,2,4,-2
2970,axial,3,3,5,8,-
2971,axial,1,1,-,-,-
2972,axial,1,5,1,-1,-
2973,axial,4,3,3,-2,2
2974,axial,5,6,0,3,1
2975,axial,6,6,0,-,-
2976,axial,8,0,6,2,2
2977,axial,0,5,5,-2,1
2978,axial,7,6,8,2,2
2979,axial,8,8,7,2,2
2980,axial,1,6,9,3,1
2981,axial,8,-2,-1,1,5
2982,axial,2,8,7,4,2
2983,axial,1,0,0,-2,2
2984,axial,2,7,5,-2,-
2985,axial,1,4,4,-2,1
2986,axial,1,1,-,-,-
2987,axial,7,5,5,8,8
2988,axial,3,3,0,2,2
2989,axial,1,1,8,-,-
2990,axial,1,1,-,-,-
2991,axial,0,0,0,0,0
2992,axial,5,9,0,0,1
2993,axial,1,1,-2,-1,-
2994,axial,8,4,5,-1,2
2995,axial,0,0,0,0,0
2996,axial,6,8,5,-1,-
2997,axial,4,7,5,-1,2
2998,axial,1,5,8,0,2
2999,axial,1,5,3,-1,-
3000,axial,0,0,8,2,-
3001,axial,2,2,0,0,1
3002,axial,1,9,6,-1,1
3003,axial,2,4,3,-1,-
3004,axial,1,1,-1,-2,-
3005,axial,5,6,0,0,1
3006,axial,6,8,8,6,6
3007,axial,2,7,4,3,2
3008,axial,1,1,-2,-1,-
3009,axial,4,3,4,-2,8
3010,axial,4,3,3,8,-
3011,axial,1,1,1,0,-
3012,axial,4,1,2,3,1
3013,axial,3,7,4,2,1
3014,axial,2,3,2,-1,2
3015,axial,1,2,4,0,1
3016,axial,1,2,7,1,1
3017,axial,6,2,4,-1,-
3018,axial,2,3,7,2,2
3019,axial,1,8,2,0,1
3020,axial,1,3,7,0,1
3021,axial,2,4,3,2,1
3022,axial,3,3,5,-2,-
3023,axial,1,3,7,-2,1
3024,axial,9,5,9,3,2
3025,axial,3,9,0,8,-
3026,axial,6,8,6,0,-
3027,axial,8,0,8,1,-
3028,axial,3,3,1,-1,-
3029,axial,3,0,4,-1,-
3030,axial,2,3,2,0,2
3031,axial,8,1,3,4,9
3032,axial,1,2,0,2,2
3033,axial,8,4,5,3,1
3034,axial,6,4,9,1,1
3035,axial,1,0,4,-1,-
3036,axial,1,6,4,-2,-
3037,axial,1,7,8,1,2
3038,axial,8,2,2,9,-
3039,axial,0,0,7,3,2
3040,axial,3,3,9,9,-
3041,axial,2,0,2,-2,-
3042,axial,1,6,7,9,-
3043,axial,3,1,6,2,1
3044,axial,2,2,-2,-1,-
3045,axial,5,-2,0,4,1
3046,axial,1,6,3,-2,-
3047,axial,1,1,-2,-1,-
3048,axial,3,7,4,-1,1
3049,axial,1,-2,7,2,2
3050,axial,2,2,4,7,1
3051,axial,4,8,7,0,2
3052,axial,8,8,7,-1,1
3053,smd,-,-,-,-,-
3054,axial,6,2,3,-1,-
3055,axial,1,8,3,-1,-
3056,axial,5,1,0,2,1
3057,axial,8,8,8,8,8
3058,axial,6,8,-1,-1,-
3059,axial,0,0,0,8,-
3060,axial,2,0,4,-1,-
3061,axial,1,2,7,4,1
3062,axial,-2,7,6,3,2
3063,axial,6,8,3,-1,-
3064,axial,1,8,8,-2,2
3065,axial,4,9,1,4,2
3066,axial,5,2,3,2,2
3067,axial,1,0,0,-1,-
3068,axial,2,3,2,3,2
3069,axial,6,8,4,8,-
3070,axial,3,4,7,4,1
3071,axial,1,3,0,1,1
3072,axial,8,0,8,-,-
3073,axial,6,0,6,0,0
3074,axial,1,6,-2,2,2
3075,axial,4,6,4,1,2
3076,axial,-2,1,1,3,-2
3077,axial,3,3,1,-2,-
3078,axial,8,1,6,5,8
3079,axial,1,2,2,-1,-
3080,axial,7,5,2,-1,-
3081,axial,4,3,0,8,-
3082,axial,0,0,0,0,0
3083,axial,0,0,0,6,0
3084,axial,1,1,1,1,1
3085,axial,2,2,-1,-2,-
3086,axial,4,8,7,1,1
3087,axial,-2,-2,-,-,-
3088,axial,1,1,1,-2,2
3089,axial,1,4,7,4,1
3090,axial,1,6,0,0,1
3091,axial,1,1,-2,-1,-
3092,axial,8,8,8,8,-
3093,axial,1,1,3,4,2
3094,axial,5,1,2,-1,-
3095,axial,8,0,-,-,-
3096,axial,1,8,3,0,2
3097,axial,1,6,0,4,1
3098,axial,-2,-2,-,-,-
3099,axial,1,2,-1,-1,-
3100,axial,5,4,4,-2,1
3101,axial,1,3,1,-1,-
3102,axial,4,4,-2,-2,-
3103,axial,0,8,-,-,-
3104,axial,1,-2,0,2,2
3105,axial,1,0,2,-1,-
3106,axial,3,9,5,-1,-
3107,axial,1,1,5,-2,-
3108,axial,1,1,-2,8,-
3109,axial,3,3,1,-2,-
3110,axial,8,0,6,3,1
3111,axial,1,1,5,-1,-
3112,axial,5,1,1,9,2
3113,axial,0,8,-,-,-
3114,axial,2,0,4,-2,-
3115,axial,3,8,8,-2,1
3116,axial,7,5,5,-1,-
3117,axial,1,0,-1,8,-
3118,axial,5,6,3,-1,-
3119,axial,5,1,0,1,1
3120,axial,1,6,-1,-1,-
3121,axial,1,0,4,8,-
3122,axial,2,4,0,2,2
3123,axial,8,4,7,2,-1
3124,axial,6,6,6,6,-
3125,axial,3,0,9,0,1
3126,axial,1,3,4,9,-
3127,smd,-,-,-,-,-
3128,axial,5,6,2,3,1
3129,axial,1,8,3,-2,-
3130,axial,3,5,7,1,2
3131,axial,6,4,9,3,2
3132,axial,6,2,0,1,1
3133,axial,1,6,6,-2,2
3134,axial,6,8,8,6,-
3135,axial,-2,8,2,-1,-1
3136,axial,5,6,4,8,-
3137,axial,2,2,6,3,2
3138,axial,1,3,3,1,2
3139,axial,1,1,-2,9,-
3140,axial,1,1,-2,-1,-
3141,axial,3,3,-2,-1,-
3142,axial,3,3,-1,-1,-
3143,axial,3,9,2,-2,-
3144,axial,4,7,5,4,2
3145,axial,5,1,4,-2,-
3146,axial,1,0,1,4,1
3147,axial,4,1,4,-1,-
3148,axial,3,3,-2,2,-
3149,axial,2,2,0,-,-
3150,axial,6,8,8,6,-
3151,axial,-2,-2,2,1,1
3152,axial,2,4,0,-1,-
3153,axial,1,1,1,0,-
3154,smd,-,-,-,-,-
3155,axial,1,8,2,-2,-
3156,axial,6,6,8,8,-
3157,axial,2,0,-1,-1,-
3158,axial,1,1,8,1,2
3159,axial,6,6,6,-,-
3160,axial,-2,5,9,2,2
3161,axial,1,1,-,-,-
3162,axial,0,0,-,-,-
3163,axial,5,1,2,-1,-
3164,axial,2,8,0,-1,1
3165,axial,1,2,-1,-2,-
3166,smd,-,-,-,-,-
3167,axial,0,8,-2,-,-
3168,axial,2,4,3,1,2
3169,axial,2,0,0,-2,1
3170,axial,1,1,1,8,-
3171,axial,1,-2,2,4,2
3172,axial,2,2,1,4,1
3173,axial,4,6,4,0,2
3174,axial,7,1,1,-2,1
3175,smd,-,-,-,-,-
3176,axial,3,9,-1,-2,-
3177,axial,1,5,-2,3,1
3178,axial,7,2,2,-1,-
3179,axial,7,5,5,-2,-
3180,axial,0,1,1,-2,2
3181,axial,1,0,7,2,2
3182,axial,1,8,1,-1,-
3183,axial,6,2,1,-1,-
3184,axial,2,2,4,-1,-
3185,axial,8,-1,3,6,3
3186,axial,3,0,3,-1,-2
3187,axial,4,5,5,-2,1
3188,axial,7,5,0,-1,-
3189,axial,2,2,5,-2,0
3190,axial,1,1,1,1,-
3191,axial,0,1,1,0,8
3192,axial,1,3,0,3,1
3193,axial,8,8,8,8,-
3194,axial,1,0,1,1,1
3195,axial,2,0,0,0,2
3196,axial,5,1,2,-1,-
3197,axial,4,9,1,4,2
3198,axial,5,1,0,-2,-
3199,axial,1,0,2,-1,-
3200,axial,8,-2,4,5,7
3201,axial,0,0,-,-,-
3202,axial,8,2,2,4,-1
3203,axial,8,2,4,4,-1
3204,axial,0,0,0,6,0
3205,axial,4,7,1,9,-
3206,axial,3,0,9,0,2
3207,axial,5,1,0,-1,-
3208,axial,0,8,0,8,-
3209,axial,1,1,-,-,-
3210,axial,0,7,7,-2,1
3211,smd,-,-,-,-,-
3212,axial,0,0,0,8,-
3213,axial,2,2,6,1,1
3214,axial,5,6,4,1,-
3215,axial,1,7,4,3,2
3216,axial,4,0,2,-1,1
3217,axial,8,4,5,1,2
3218,axial,-2,3,0,1,-1
3219,axial,1,0,0,-1,2
3220,axial,8,8,8,-2,8
3221,axial,8,2,5,1,2
3222,axial,0,0,0,8,-
3223,axial,1,8,3,1,-
3224,axial,5,6,2,1,2
3225,axial,1,-2,-,-,-
3226,axial,1,-2,0,-1,-
3227,axial,1,6,4,1,-
3228,axial,1,5,3,-1,-
3229,axial,0,0,-,-,-
3230,axial,0,0,-,-,-
3231,axial,1,1,3,-1,2
3232,axial,4,2,2,2,2
3233,axial,1,1,-,-,-
3234,axial,1,1,-2,-1,-
3235,axial,2,7,4,0,1
3236,axial,1,1,5,-1,-
3237,axial,2,4,-1,-2,-
3238,axial,8,8,0,8,8
3239,axial,1,3,3,4,1
3240,axial,5,1,4,8,-
3241,axial,5,1,2,-2,8
3242,axial,6,6,8,6,0
3243,axial,8,8,8,-,-
3244,axial,6,0,4,2,2
3245,smd,-,-,-,-,-
3246,axial,8,5,5,-2,-2
3247,axial,2,7,3,-1,-
3248,axial,8,1,1,4,1
3249,axial,4,2,2,0,1
3250,axial,1,6,9,2,2
3251,axial,2,7,0,-1,2
3252,axial,1,2,0,2,2
3253,axial,6,8,6,6,-
3254,axial,3,4,0,2,2
3255,axial,3,8,3,-1,1
3256,axial,1,-2,5,-2,-
3257,axial,2,1,5,-1,1
3258,smd,-,-,-,-,-
3259,axial,0,0,-,-,-
3260,axial,8,8,8,8,-
3261,axial,5,9,9,-2,1
3262,axial,9,1,0,1,2
3263,axial,1,2,5,-2,-
3264,axial,2,2,1,-1,-
3265,axial,3,8,3,3,1
3266,axial,2,2,-2,1,-
3267,axial,1,5,8,-1,1
3268,axial,8,2,2,-2,-1
3269,axial,8,8,8,-,-
3270,smd,-,-,-,-,-
3271,axial,2,2,6,1,2
3272,axial,1,1,-2,9,-
3273,axial,3,3,3,-1,8
3274,axial,1,1,1,1,1
3275,axial,1,8,7,4,2
3276,axial,3,3,-2,8,-
3277,axial,2,0,-1,-1,-
3278,axial,1,1,0,2,2
3279,smd,-,-,-,-,-
3280,smd,-,-,-,-,-
3281,axial,2,2,0,-1,-
3282,axial,1,2,1,4,2
3283,axial,8,8,0,0,8
3284,axial,3,4,4,-2,1
3285,axial,8,8,8,-,-
3286,axial,8,-2,1,3,1
3287,axial,2,0,5,-1,8
3288,axial,2,0,0,2,2
3289,axial,1,3,0,0,2
3290,axial,0,8,0,0,-
3291,axial,6,2,5,-1,-
3292,axial,1,6,0,1,-
3293,smd,-,-,-,-,-
3294,smd,-,-,-,-,-
3295,axial,4,3,3,9,1
3296,axial,1,1,0,-,-
3297,axial,1,1,1,1,1
3298,axial,-1,7,0,0,2
3299,axial,3,3,2,2,1
3300,axial,2,2,0,0,2
3301,axial,2,0,0,-2,-
3302,axial,-2,-2,-2,0,-2
3303,axial,2,4,3,0,1
3304,axial,6,6,-2,8,-
3305,axial,1,1,0,-1,-
3306,axial,1,4,7,-1,1
3307,axial,1,4,9,1,-2
3308,axial,3,6,3,-2,-
3309,axial,0,0,0,8,0
3310,axial,1,6,4,-1,-
3311,axial,-2,7,6,3,2
3312,axial,8,5,6,0,-2
3313,axial,3,9,3,-2,-
3314,axial,1,1,-2,-2,-
3315,axial,8,2,0,1,2
3316,axial,1,8,0,0,1
3317,axial,2,7,4,4,2
3318,axial,7,5,0,-2,-
3319,axial,8,8,8,-,-
3320,axial,1,5,4,0,1
3321,axial,1,5,4,-1,-
3322,axial,-2,0,8,8,8
3323,axial,1,6,2,-1,-
3324,axial,1,2,2,-2,2
3325,axial,6,6,8,1,2
3326,axial,1,1,3,4,2
3327,axial,1,1,1,1,1
3328,axial,3,0,0,-1,-
3329,axial,1,4,7,4,1
3330,smd,-,-,-,-,-
3331,axial,0,0,0,0,-
3332,axial,6,8,0,3,1
3333,axial,6,8,0,-1,1
3334,axial,0,0,0,0,-
3335,axial,4,3,3,-1,-
3336,axial,1,1,2,-1,-
3337,axial,4,3,4,1,-
3338,axial,6,8,8,8,-
3339,axial,3,3,5,-1,-
3340,axial,2,2,-2,-1,-
3341,axial,4,4,2,4,2
3342,axial,3,1,6,4,2
3343,axial,6,2,3,1,-
3344,axial,1,1,-,-,-
3345,axial,1,1,-,-,-
3346,axial,2,0,0,-2,2
3347,axial,6,8,0,1,1
3348,smd,-,-,-,-,-
3349,axial,1,2,0,-1,2
3350,axial,5,2,3,1,2
3351,axial,2,0,4,4,-
3352,axial,0,0,0,-,-
3353,axial,3,8,3,1,2
3354,axial,-2,3,3,3,8
3355,axial,0,8,8,-,-
3356,axial,1,8,5,-1,-
3357,axial,3,5,5,-2,2
3358,axial,8,8,-,-,-
3359,axial,9,1,5,8,-
3360,axial,1,9,9,-2,2
3361,axial,0,0,-,-,-
3362,axial,0,0,0,0,0
3363,axial,3,3,-2,-2,-
3364,axial,1,1,1,1,1
3365,axial,8,6,8,8,6
3366,axial,1,7,7,-2,2
3367,axial,2,9,4,-1,1
3368,axial,8,2,7,3,-1
3369,axial,0,0,0,0,-
3370,axial,1,2,0,-,-
3371,axial,6,2,4,-2,-
3372,axial,8,8,8,-,-
3373,axial,1,-2,8,-2,1
3374,axial,2,5,5,4,1
3375,axial,1,1,-2,9,-
3376,axial,8,6,8,6,6
3377,axial,1,1,1,-2,1
3378,axial,1,3,-1,-2,-
3379,axial,5,1,2,-1,-
3380,axial,5,6,4,-2,-
3381,axial,1,5,4,8,8
3382,axial,1,1,-,-,-
3383,axial,1,2,7,0,2
3384,axial,2,1,0,2,1
3385,axial,2,8,0,4,1
3386,axial,3,0,0,-1,-
3387,axial,3,6,5,-1,-
3388,axial,6,8,8,-,-
3389,axial,1,8,1,-,-
3390,axial,5,6,3,-2,-
3391,axial,3,3,-2,-1,-
3392,axial,1,4,4,-2,2
3393,axial,1,3,-2,-1,-
3394,axial,1,1,1,1,1
3395,axial,-2,1,0,0,2
3396,axial,3,6,5,-1,-
3397,axial,4,7,5,2,1
3398,axial,8,0,-,-,-
3399,axial,9,0,9,3,2
3400,axial,5,1,4,-1,-
3401,axial,1,1,-,-,-
3402,axial,5,6,-1,-1,-
3403,axial,6,2,3,4,-
3404,axial,1,4,0,3,2
3405,axial,3,0,5,-2,-
3406,axial,2,7,1,-1,-
3407,axial,6,8,1,-2,-
3408,axial,6,-1,8,-,-
3409,axial,8,1,3,-1,-1
3410,axial,6,4,4,-2,1
3411,axial,2,4,9,4,2
3412,axial,2,6,7,-1,1
3413,axial,7,5,4,9,-
3414,axial,4,3,0,4,2
3415,axial,8,3,3,5,-1
3416,axial,0,8,8,0,-
3417,axial,1,6,9,2,1
3418,axial,4,5,3,1,1
3419,axial,0,0,-,-,-
3420,axial,2,0,0,3,1
3421,axial,3,7,4,-1,1
3422,axial,1,0,9,-1,2
3423,axial,1,6,5,-2,-
3424,axial,0,0,0,6,6
3425,axial,4,4,-2,-1,-
3426,axial,1,1,-2,8,-
3427,axial,1,1,3,-1,-
3428,axial,5,6,0,-2,-
3429,axial,4,7,-1,8,-
3430,axial,8,1,1,8,-
